vehicle_id,venue_id,venue_name,vehicle_name,vehicle_type,period_text,price,price_raw,currency,price_from,source
6608d82ea52c3f13-v33,6608d82ea52c3f13,Bali Tirtha Tour,Brio Matic 2023,car,24 hours,275000,IDR 275.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v34,6608d82ea52c3f13,Bali Tirtha Tour,Brio Manual 2023,car,12 hours,500000,IDR 500.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v35,6608d82ea52c3f13,Bali Tirtha Tour,Brio Manual 2023,car,24 hours,275000,IDR 275.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v36,6608d82ea52c3f13,Bali Tirtha Tour,Stargeser Frime 2023,car,12 hours,700000,IDR 700.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v37,6608d82ea52c3f13,Bali Tirtha Tour,Stargeser Frime 2023,car,24 hours,375000,IDR 375.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v38,6608d82ea52c3f13,Bali Tirtha Tour,Ayla Manual 2019,car,12 hours,450000,IDR 450.000,IDR,False,https://balitirthatour.com/
6608d82ea52c3f13-v39,6608d82ea52c3f13,Bali Tirtha Tour,Ayla Manual 2019,car,24 hours,200000,IDR 200.000,IDR,False,https://balitirthatour.com/
6563b2084b36dcc2-v0,6563b2084b36dcc2,DG Rent,Honda Vario CW,scooter,Bulanan,650000,IDR 650k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v1,6563b2084b36dcc2,DG Rent,Yamaha Mio J,scooter,Bulanan,700000,IDR 700k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v2,6563b2084b36dcc2,DG Rent,Honda Beat FI,scooter,Bulanan,750000,IDR 750k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v3,6563b2084b36dcc2,DG Rent,Honda Vario FI 110,scooter,Bulanan,800000,IDR 800k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v4,6563b2084b36dcc2,DG Rent,Honda Scoopy,scooter,Bulanan,800000,IDR 800k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v5,6563b2084b36dcc2,DG Rent,Honda Vario 125,scooter,Bulanan,900000,IDR 900k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v6,6563b2084b36dcc2,DG Rent,Honda New Scoopy,scooter,Mingguan,350000,IDR 350k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v7,6563b2084b36dcc2,DG Rent,Honda Fazzio,scooter,Mingguan,400000,IDR 400k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v8,6563b2084b36dcc2,DG Rent,Honda Vario 150,scooter,Mingguan,400000,IDR 400k,IDR,True,https://www.sewamotorbulanandibali.com/
6563b2084b36dcc2-v9,6563b2084b36dcc2,DG Rent,Beat FI,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6563b2084b36dcc2-v10,6563b2084b36dcc2,DG Rent,Vario FI,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6563b2084b36dcc2-v11,6563b2084b36dcc2,DG Rent,Mio J,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6563b2084b36dcc2-v12,6563b2084b36dcc2,DG Rent,Vario CW,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6563b2084b36dcc2-v13,6563b2084b36dcc2,DG Rent,Scoopy,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6563b2084b36dcc2-v14,6563b2084b36dcc2,DG Rent,Vario Fi 160,scooter,per month,,,IDR,False,https://www.sewamotorbulanandibali.com/cara-sewa
6c1d897157edeaf3-v0,6c1d897157edeaf3,Pandora car hire Antalya Airport,Renault Clio 5 or similar,car,per day,,From € 23 per day,EUR,True,https://www.easyterra.com/pandora/car-rental-antalya-airport.html
6c1d897157edeaf3-v1,6c1d897157edeaf3,Pandora car hire Antalya Airport,Peugeot 301 or similar,car,per day,,From € 25 per day,EUR,True,https://www.easyterra.com/pandora/car-rental-antalya-airport.html
6c1d897157edeaf3-v2,6c1d897157edeaf3,Pandora car hire Antalya Airport,Fiat Egea or similar,car,per day,,From € 25 per day,EUR,True,https://www.easyterra.com/pandora/car-rental-antalya-airport.html
6c1d897157edeaf3-v3,6c1d897157edeaf3,Pandora car hire Antalya Airport,Dacia Jogger or similar,other,per day,,From € 41 per day,EUR,True,https://www.easyterra.com/pandora/car-rental-antalya-airport.html
6c1d897157edeaf3-v4,6c1d897157edeaf3,Pandora car hire Antalya Airport,Peugeot Traveller or similar,van,per day,,From € 70 per day,EUR,True,https://www.easyterra.com/pandora/car-rental-antalya-airport.html
6c1d897157edeaf3-v5,6c1d897157edeaf3,Pandora car hire Antalya Airport,Suzuki Celerio,car,per day,,From 30/day,IDR,True,https://www.easyterra.com/indonesia/car-rental-denpasar.html
6c1d897157edeaf3-v6,6c1d897157edeaf3,Pandora car hire Antalya Airport,Chevrolet Trailblazer Ss,car,per day,,From 50/day,IDR,True,https://www.easyterra.com/indonesia/car-rental-denpasar.html
6c1d897157edeaf3-v7,6c1d897157edeaf3,Pandora car hire Antalya Airport,Toyota Yaris Cross,car,per day,,From 40/day,IDR,True,https://www.easyterra.com/indonesia/car-rental-denpasar.html
abd69e705ed528e1-v0,abd69e705ed528e1,Rhinocarhire,Toyota Aygo,car,per day,,From 24.41 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
abd69e705ed528e1-v1,abd69e705ed528e1,Rhinocarhire,Kia Stonic,car,per day,,From 26.41 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
abd69e705ed528e1-v2,abd69e705ed528e1,Rhinocarhire,Toyota Raize,car,per day,,From 26.41 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
abd69e705ed528e1-v3,abd69e705ed528e1,Rhinocarhire,Wuling Binguo,car,per day,,From 31.40 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
abd69e705ed528e1-v4,abd69e705ed528e1,Rhinocarhire,Wuling Binguo,car,per day,,From 30.42 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
abd69e705ed528e1-v5,abd69e705ed528e1,Rhinocarhire,Wuling Binguo,car,per day,,From 29.41 EUR/day,EUR,True,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx
d3a7b5cdcaca760f-v0,d3a7b5cdcaca760f,Car rental in Tunisia,Mini category car,car,per day,,$57,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v1,d3a7b5cdcaca760f,Car rental in Tunisia,Economy category car,car,per day,,$51,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v2,d3a7b5cdcaca760f,Car rental in Tunisia,Intermediate category car,car,per day,,$81,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v3,d3a7b5cdcaca760f,Car rental in Tunisia,Luxury car (Premium category),car,per day,,$101,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v4,d3a7b5cdcaca760f,Car rental in Tunisia,Economy car in Tunis,car,per day,,$49,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v5,d3a7b5cdcaca760f,Car rental in Tunisia,Economy car in Djerba,car,per day,,$55,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v6,d3a7b5cdcaca760f,Car rental in Tunisia,Economy car in Sfax,car,per day,,$57,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v7,d3a7b5cdcaca760f,Car rental in Tunisia,Economy car in Monastir,car,per day,,$67,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v8,d3a7b5cdcaca760f,Car rental in Tunisia,Economy car in Enfidha,car,per day,,$68,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v9,d3a7b5cdcaca760f,Car rental in Tunisia,Economy category car (cheapest found),car,per day,,$29,USD,True,https://www.liligo.com/car-rental/tunisia
d3a7b5cdcaca760f-v10,d3a7b5cdcaca760f,Car rental in Tunisia,Toyota Aygo,other,per day,,$37,USD,True,https://www.liligo.com/car-rental-denpasar
d3a7b5cdcaca760f-v11,d3a7b5cdcaca760f,Car rental in Tunisia,Toyota Avanza,other,per day,,$47,USD,True,https://www.liligo.com/car-rental-denpasar
d3a7b5cdcaca760f-v12,d3a7b5cdcaca760f,Car rental in Tunisia,Toyota Agya,other,per day,,$57,USD,True,https://www.liligo.com/car-rental-denpasar
3ff2bd6ed7ff45ef-v0,3ff2bd6ed7ff45ef,Denpasar Transport,New Avanza (AT/MT),car,24 jam,220000,Rp 220.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v1,3ff2bd6ed7ff45ef,Denpasar Transport,New Avanza (AT/MT),car,24 jam,270000,Rp 270.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v2,3ff2bd6ed7ff45ef,Denpasar Transport,New Avanza (AT/MT),car,10 jam,550000,Rp. 550.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v3,3ff2bd6ed7ff45ef,Denpasar Transport,New Xenia (AT/MT),car,24 jam,220000,Rp 220.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v4,3ff2bd6ed7ff45ef,Denpasar Transport,New Xenia (AT/MT),car,24 jam,270000,Rp 270.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v5,3ff2bd6ed7ff45ef,Denpasar Transport,New Xenia (AT/MT),car,10 jam,550000,Rp. 550.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v6,3ff2bd6ed7ff45ef,Denpasar Transport,Karimun Wagon (MT),car,24 jam,180000,Rp 180.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v7,3ff2bd6ed7ff45ef,Denpasar Transport,Agya (AT/MT),car,24 jam,195000,Rp 195.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v8,3ff2bd6ed7ff45ef,Denpasar Transport,Agya (AT/MT),car,24 jam,245000,Rp 245.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v9,3ff2bd6ed7ff45ef,Denpasar Transport,Ayla (AT/MT),car,24 jam,195000,Rp 195.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v10,3ff2bd6ed7ff45ef,Denpasar Transport,Ayla (AT/MT),car,24 jam,245000,Rp 245.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v11,3ff2bd6ed7ff45ef,Denpasar Transport,Splash (AT/MT),car,24 jam,245000,Rp 245.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v12,3ff2bd6ed7ff45ef,Denpasar Transport,Brio (MT/AT),car,24 jam,220000,Rp 220.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v13,3ff2bd6ed7ff45ef,Denpasar Transport,Jazz (AT/MT),car,24 jam,245000,Rp 245.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v14,3ff2bd6ed7ff45ef,Denpasar Transport,Ertiga (AT/MT),car,24 jam,220000,Rp 220.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v15,3ff2bd6ed7ff45ef,Denpasar Transport,Reborn (AT),car,24 jam,450000,Rp 450.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v16,3ff2bd6ed7ff45ef,Denpasar Transport,Hyundai - H1 (AT),car,24 jam,550000,Rp. 550.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v17,3ff2bd6ed7ff45ef,Denpasar Transport,Innova (MT/AT),car,24 jam,320000,Rp. 320.000,IDR,True,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v18,3ff2bd6ed7ff45ef,Denpasar Transport,Fortuner (AT),car,24 jam,400000,Rp. 400.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v19,3ff2bd6ed7ff45ef,Denpasar Transport,Rush (AT),car,24 jam,300000,Rp. 300.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v20,3ff2bd6ed7ff45ef,Denpasar Transport,Alphard,car,12 jam,1500000,Rp. 1.500.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v21,3ff2bd6ed7ff45ef,Denpasar Transport,Hiace,van,24 jam,800000,Rp. 800.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v22,3ff2bd6ed7ff45ef,Denpasar Transport,Isuzu ELF,van,12 jam,850000,Rp. 850.000,IDR,False,https://denpasartransport.com/
3ff2bd6ed7ff45ef-v23,3ff2bd6ed7ff45ef,Denpasar Transport,Bus,van,12 jam,1200000,Rp. 1.200.000,IDR,False,https://denpasartransport.com/
59184bd09f5cef3f-v0,59184bd09f5cef3f,CV. Tara Bali,Suzuki Splash,car,per day,145000,Rp 145.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v1,59184bd09f5cef3f,CV. Tara Bali,Suzuki Splash Matic,car,per day,200000,Rp 200.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v2,59184bd09f5cef3f,CV. Tara Bali,Suzuki Splash with Driver + BBM,car,per day,400000,Rp 400.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v3,59184bd09f5cef3f,CV. Tara Bali,Karimun Estilo,car,per day,175000,Rp 175.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v4,59184bd09f5cef3f,CV. Tara Bali,Karimun Estilo Matic,car,per day,225000,Rp 225.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v5,59184bd09f5cef3f,CV. Tara Bali,Karimun Estilo with Driver + BBM,car,per day,400000,Rp 400.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v6,59184bd09f5cef3f,CV. Tara Bali,Agya,car,per day,200000,Rp 200.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v7,59184bd09f5cef3f,CV. Tara Bali,Agya Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v8,59184bd09f5cef3f,CV. Tara Bali,Agya with Driver + BBM,car,per day,410000,Rp 410.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v9,59184bd09f5cef3f,CV. Tara Bali,Ayla,car,per day,200000,Rp 200.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v10,59184bd09f5cef3f,CV. Tara Bali,Ayla Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v11,59184bd09f5cef3f,CV. Tara Bali,Ayla with Driver + BBM,car,per day,410000,Rp 410.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v12,59184bd09f5cef3f,CV. Tara Bali,Brio,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v13,59184bd09f5cef3f,CV. Tara Bali,Brio Matic,car,per day,275000,Rp 275.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v14,59184bd09f5cef3f,CV. Tara Bali,Brio with Driver + BBM,car,per day,450000,Rp 450.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v15,59184bd09f5cef3f,CV. Tara Bali,Datsun Go,car,per day,200000,Rp 200.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v16,59184bd09f5cef3f,CV. Tara Bali,Datsun Go Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v17,59184bd09f5cef3f,CV. Tara Bali,Datsun Go with Driver + BBM,car,per day,400000,Rp 400.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v18,59184bd09f5cef3f,CV. Tara Bali,Wagon,car,per day,200000,Rp 200.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v19,59184bd09f5cef3f,CV. Tara Bali,Wagon Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v20,59184bd09f5cef3f,CV. Tara Bali,Wagon with Driver + BBM,car,per day,400000,Rp 400.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v21,59184bd09f5cef3f,CV. Tara Bali,Raize,car,per day,375000,Rp 375.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v22,59184bd09f5cef3f,CV. Tara Bali,Raize Matic,car,per day,400000,Rp 400.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v23,59184bd09f5cef3f,CV. Tara Bali,Raize with Driver + BBM,car,per day,550000,Rp 550.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v24,59184bd09f5cef3f,CV. Tara Bali,Rocky,car,per day,375000,Rp 375.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v25,59184bd09f5cef3f,CV. Tara Bali,Rocky Matic,car,per day,400000,Rp 400.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v26,59184bd09f5cef3f,CV. Tara Bali,Rocky with Driver + BBM,car,per day,550000,Rp 550.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v27,59184bd09f5cef3f,CV. Tara Bali,Ignis,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v28,59184bd09f5cef3f,CV. Tara Bali,Ignis Matic,car,per day,275000,Rp 275.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v29,59184bd09f5cef3f,CV. Tara Bali,Ignis with Driver + BBM,car,per day,450000,Rp 450.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v30,59184bd09f5cef3f,CV. Tara Bali,Yaris,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v31,59184bd09f5cef3f,CV. Tara Bali,Yaris Matic,car,per day,350000,Rp 350.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v32,59184bd09f5cef3f,CV. Tara Bali,Yaris with Driver + BBM,car,per day,560000,Rp 560.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v33,59184bd09f5cef3f,CV. Tara Bali,Honda Jazz,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v34,59184bd09f5cef3f,CV. Tara Bali,Honda Jazz Matic,car,per day,350000,Rp 350.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v35,59184bd09f5cef3f,CV. Tara Bali,Honda Jazz with Driver + BBM,car,per day,560000,Rp 560.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v36,59184bd09f5cef3f,CV. Tara Bali,Honda HRV,car,per day,425000,Rp 425.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v37,59184bd09f5cef3f,CV. Tara Bali,Honda HRV Matic,car,per day,500000,Rp 500.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v38,59184bd09f5cef3f,CV. Tara Bali,Honda HRV with Driver + BBM,car,per day,650000,Rp 650.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v39,59184bd09f5cef3f,CV. Tara Bali,Honda BRV,car,per day,425000,Rp 425.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v40,59184bd09f5cef3f,CV. Tara Bali,Honda BRV Matic,car,per day,500000,Rp 500.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v41,59184bd09f5cef3f,CV. Tara Bali,Honda BRV with Driver + BBM,car,per day,650000,Rp 650.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v42,59184bd09f5cef3f,CV. Tara Bali,Honda Mobilio,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v43,59184bd09f5cef3f,CV. Tara Bali,Honda Mobilio Matic,car,per day,350000,Rp 350.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v44,59184bd09f5cef3f,CV. Tara Bali,Honda Mobilio with Driver + BBM,car,per day,575000,Rp 575.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v45,59184bd09f5cef3f,CV. Tara Bali,Avanza,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v46,59184bd09f5cef3f,CV. Tara Bali,Avanza Matic,car,per day,300000,Rp 300.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v47,59184bd09f5cef3f,CV. Tara Bali,Avanza with Driver + BBM,car,per day,475000,Rp 475.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v48,59184bd09f5cef3f,CV. Tara Bali,Xenia,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v49,59184bd09f5cef3f,CV. Tara Bali,Xenia Matic,car,per day,300000,Rp 300.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v50,59184bd09f5cef3f,CV. Tara Bali,Xenia with Driver + BBM,car,per day,475000,Rp 475.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v51,59184bd09f5cef3f,CV. Tara Bali,Sigra,car,per day,225000,Rp 225.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v52,59184bd09f5cef3f,CV. Tara Bali,Sigra Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v53,59184bd09f5cef3f,CV. Tara Bali,Sigra with Driver + BBM,car,per day,450000,Rp 450.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v54,59184bd09f5cef3f,CV. Tara Bali,Calya,car,per day,225000,Rp 225.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v55,59184bd09f5cef3f,CV. Tara Bali,Calya Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v56,59184bd09f5cef3f,CV. Tara Bali,Calya with Driver + BBM,car,per day,450000,Rp 450.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v57,59184bd09f5cef3f,CV. Tara Bali,APV,car,per day,225000,Rp 225.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v58,59184bd09f5cef3f,CV. Tara Bali,APV Matic,car,per day,250000,Rp 250.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v59,59184bd09f5cef3f,CV. Tara Bali,APV with Driver + BBM,car,per day,450000,Rp 450.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v60,59184bd09f5cef3f,CV. Tara Bali,Innova Reborn,car,per day,425000,Rp 425.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v61,59184bd09f5cef3f,CV. Tara Bali,Innova Reborn Matic,car,per day,500000,Rp 500.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v62,59184bd09f5cef3f,CV. Tara Bali,Innova Reborn with Driver + BBM,car,per day,750000,Rp 750.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v63,59184bd09f5cef3f,CV. Tara Bali,Innova Venturer,car,per day,600000,Rp 600.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v64,59184bd09f5cef3f,CV. Tara Bali,Innova Venturer Matic,car,per day,700000,Rp 700.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v65,59184bd09f5cef3f,CV. Tara Bali,Innova Venturer with Driver + BBM,car,per day,1000000,Rp 1.000.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v66,59184bd09f5cef3f,CV. Tara Bali,Kijang Innova,car,per day,375000,Rp 375.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v67,59184bd09f5cef3f,CV. Tara Bali,Kijang Innova Matic,car,per day,400000,Rp 400.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v68,59184bd09f5cef3f,CV. Tara Bali,Kijang Innova with Driver + BBM,car,per day,600000,Rp 600.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v69,59184bd09f5cef3f,CV. Tara Bali,Daihatsu Terios,car,per day,350000,Rp 350.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v70,59184bd09f5cef3f,CV. Tara Bali,Daihatsu Terios Matic,car,per day,400000,Rp 400.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v71,59184bd09f5cef3f,CV. Tara Bali,Daihatsu Terios with Driver + BBM,car,per day,600000,Rp 600.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v72,59184bd09f5cef3f,CV. Tara Bali,Xpander,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v73,59184bd09f5cef3f,CV. Tara Bali,Xpander Matic,car,per day,375000,Rp 375.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v74,59184bd09f5cef3f,CV. Tara Bali,Xpander with Driver + BBM,car,per day,650000,Rp 650.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v75,59184bd09f5cef3f,CV. Tara Bali,Ertiga,car,per day,300000,Rp 300.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v76,59184bd09f5cef3f,CV. Tara Bali,Ertiga Matic,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v77,59184bd09f5cef3f,CV. Tara Bali,Ertiga with Driver + BBM,car,per day,475000,Rp 475.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v78,59184bd09f5cef3f,CV. Tara Bali,All New Avanza,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v79,59184bd09f5cef3f,CV. Tara Bali,All New Avanza Matic,car,per day,375000,Rp 375.000 / 24 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v80,59184bd09f5cef3f,CV. Tara Bali,All New Avanza with Driver + BBM,car,per day,550000,Rp 550.000 / 10 Jam,IDR,True,https://www.tarabali.com/
59184bd09f5cef3f-v81,59184bd09f5cef3f,CV. Tara Bali,All New Xenia,car,per day,325000,Rp 325.000 / 24 Jam,IDR,True,https://www.tarabali.com/
